model,family,seed,ratio,dim,K,kind,dec_seed,excessB_real,excessB_star,star_sd,depth_excess,z_depth,time_s
i21k_b,supervised ViT,1,1.9573075771331787,768,30,decoupled,7,-0.035416811718162716,-0.004902931145899238,0.0021479151236605725,-0.03051388057226348,-4.785418247930962,122.65671491622925
i21k_b,supervised ViT,1,1.9573075771331787,768,30,decoupled,8,-0.03566901780082321,-0.0039163949570957994,0.0023803945176660633,-0.03175262284372741,-3.6711431213193486,129.63389658927917
i21k_b,supervised ViT,1,1.9573075771331787,768,30,decoupled,9,-0.035959332329429494,-0.004683121939453661,0.0023418858554274872,-0.031276210389975835,-4.666239797070015,123.9591543674469
i21k_b,supervised ViT,2,1.9573075771331787,768,30,intact,-1,-0.019076618821227215,-0.0011505620896940251,0.0030528281418031856,-0.01792605673153319,-1.8419768269449976,110.87272429466248
i21k_b,supervised ViT,2,1.9573075771331787,768,30,decoupled,0,-0.03615397604195543,-0.0038255164214244285,0.0010043961757668623,-0.032328459620531,-4.026709228799238,128.80692505836487
i21k_b,supervised ViT,2,1.9573075771331787,768,30,decoupled,1,-0.03617772028206531,-0.004150405778488078,0.0031031149468563344,-0.03202731450357724,-4.365540189438306,121.78244948387146
i21k_b,supervised ViT,2,1.9573075771331787,768,30,decoupled,2,-0.033152821135712024,-0.004263032551216188,0.0016362731583769675,-0.028889788584495837,-3.7996381328538895,118.82146835327148
i21k_b,supervised ViT,2,1.9573075771331787,768,30,decoupled,3,-0.03382222042215306,-0.0049402710390958945,0.0021501743963705804,-0.028881949383057166,-4.334854655671214,124.74829030036926
i21k_b,supervised ViT,2,1.9573075771331787,768,30,decoupled,4,-0.030679133122844135,-0.00344190602528157,0.0031614222626806356,-0.027237227097562565,-3.8149831799899854,114.59746670722961
i21k_b,supervised ViT,2,1.9573075771331787,768,30,decoupled,5,-0.03596699447059492,-0.004433822309383819,0.0022570805606495076,-0.0315331721612111,-3.6559462463537282,119.30703568458557
i21k_b,supervised ViT,2,1.9573075771331787,768,30,decoupled,6,-0.03588219185372858,-0.004431031746838003,0.0019829603469244017,-0.03145116010689058,-3.8664232920249963,124.40675044059753
i21k_b,supervised ViT,2,1.9573075771331787,768,30,decoupled,7,-0.03551986367681641,-0.004207265398929032,0.002191215186465926,-0.03131259827788738,-5.140579020488,127.43654608726501
i21k_b,supervised ViT,2,1.9573075771331787,768,30,decoupled,8,-0.034614661116282405,-0.004161473883250944,0.002270202832704346,-0.030453187233031462,-3.6173736304361994,122.20682406425476
i21k_b,supervised ViT,2,1.9573075771331787,768,30,decoupled,9,-0.034326926388117684,-0.004252781757324244,0.0023778883174857797,-0.030074144630793442,-4.781050782051755,121.2704107761383
i21k_b,supervised ViT,3,1.9573075771331787,768,30,intact,-1,-0.017943257429208465,-0.0010335551133367192,0.003290708953442279,-0.016909702315871744,-1.7321118255016748,108.26337170600891
i21k_b,supervised ViT,3,1.9573075771331787,768,30,decoupled,0,-0.03345222269280876,-0.0037571174083612614,0.0022816911304982673,-0.029695105284447496,-3.9744152083498556,124.21741724014282
i21k_b,supervised ViT,3,1.9573075771331787,768,30,decoupled,1,-0.03384221904320732,-0.0053378200066897885,0.0013173432780147084,-0.028504399036517532,-3.904606319114492,123.21205687522888
i21k_b,supervised ViT,3,1.9573075771331787,768,30,decoupled,2,-0.03439203410297682,-0.003737913103457569,0.002567646976029114,-0.030654120999519256,-5.06037456402079,124.83375525474548
i21k_b,supervised ViT,3,1.9573075771331787,768,30,decoupled,3,-0.03259336478022801,-0.003665638272089884,0.0030042300045645736,-0.028927726508138123,-3.1608092131839762,126.10142803192139
i21k_b,supervised ViT,3,1.9573075771331787,768,30,decoupled,4,-0.029783768003277936,-0.0036761755202537965,0.0023708305746617205,-0.02610759248302414,-3.2354663391495904,125.79279327392578
