model,partition,s,seed,kind,n,d,hub_rms,ratio,excessB_real,excessB_star,excessB_star_sd,depth,z,time_s,delta_999,delta_sd,null_mean,null_sd,excess,r_above,p_left
clip_l,rand6,0.25,4,depth,1000,768,6.541167736053468,1.1280169486999512,-0.01245221070734491,0.0006002083463470017,0.003723057418474804,-0.013052419053691913,-1.5249295500344882,90.3553946018219,,,,,,,
clip_l,rand6,0.5,0,depth,1000,768,6.541167736053468,1.152678370475769,-0.007663373616669702,0.0006002100341968214,0.003723055319578211,-0.008263583650866524,-0.958336635548776,92.65797209739685,,,,,,,
clip_l,rand6,0.5,1,depth,1000,768,6.541167259216309,1.1569578647613523,-0.009860251661907432,0.0005936781712638104,0.0037210700197299953,-0.010453929833171244,-1.162577721648452,92.8548755645752,,,,,,,
clip_l,rand6,0.5,2,depth,1000,768,6.541167736053468,1.1728895902633667,-0.007475723209095925,0.0006002075546891805,0.0037230534932941478,-0.008075930763785105,-0.8917350604039035,83.1327464580536,,,,,,,
clip_l,rand6,0.5,3,depth,1000,768,6.541167736053468,1.1577774286270142,-0.011181769799070831,0.0005936761189769267,0.0037210672860405023,-0.011775445918047758,-1.1197982356644962,87.15783143043518,,,,,,,
clip_l,rand6,0.5,4,depth,1000,768,6.541167259216309,1.1484386920928955,-0.010212554358894316,0.0006002084063609233,0.003723056575682515,-0.010812762765255241,-1.1382524677452566,97.07371711730957,,,,,,,
clip_l,rand6,0.75,0,depth,1000,768,6.541168212890625,1.176032543182373,-0.03037777363166,0.0005936754756034251,0.003721069195638993,-0.030971449107263425,-3.056177722519982,98.43789982795715,,,,,,,
clip_l,rand6,0.75,1,depth,1000,768,6.541168212890625,1.19015634059906,-0.02771015780677366,0.0005936771361689103,0.003721069728073879,-0.028303834942942568,-3.152146190083603,93.85815310478209,,,,,,,
clip_l,rand6,0.75,2,depth,1000,768,6.541167259216309,1.1976443529129028,-0.028257978782346063,0.0006002072510588749,0.0037230556581802346,-0.028858186033404936,-2.4303908953439306,95.1007523536682,,,,,,,
clip_l,rand6,0.75,3,depth,1000,768,6.541168212890625,1.1871501207351685,-0.023999468693322267,0.0006002056121187871,0.0037230567284150507,-0.024599674305441056,-2.3843100096683405,84.33272123336792,,,,,,,
clip_l,rand6,0.75,4,depth,1000,768,6.541168212890625,1.2074562311172483,-0.02547746377796349,0.0005936761217277334,0.00372106705781504,-0.026071139899691224,-2.2003560096672574,96.70889735221864,,,,,,,
clip_l,rand6,1.0,0,depth,1000,768,6.541167736053468,1.203215718269348,-0.035748902036691364,0.0006002062861790655,0.0037230560340922713,-0.036349108322870416,-3.1195336905793747,95.2539792060852,,,,,,,
clip_l,rand6,1.0,1,depth,1000,768,6.541167736053468,1.197081446647644,-0.038586511040381764,0.0005936777717096247,0.003721067653226683,-0.03918018881209138,-3.3660859624127792,95.98439168930055,,,,,,,
