model,kind,a,b,ari_cut,coph_corr,triplet_agree
siglip_b,boot_pair,7,29,0.83129227027183,0.9447995796353822,0.8919
siglip_b,boot_pair,8,9,0.7654865749263351,0.9584027613492874,0.9428
siglip_b,boot_pair,8,10,0.8135779867316996,0.9310905507360211,0.8739
siglip_b,boot_pair,8,11,0.9194725290839488,0.9660860965385416,0.9426
siglip_b,boot_pair,8,12,0.9002147820755843,0.9622335149230461,0.9469
siglip_b,boot_pair,8,13,0.8150562720424434,0.9478456115765859,0.8994
siglip_b,boot_pair,8,14,0.8817580599840646,0.9669283633064841,0.9539
siglip_b,boot_pair,8,15,0.911926103341816,0.973537232655954,0.9635
siglip_b,boot_pair,8,16,0.7595460104272286,0.9558747058937332,0.9369
siglip_b,boot_pair,8,17,0.7538844958409124,0.9528227826070128,0.9317
siglip_b,boot_pair,8,18,0.8666276353565838,0.9546228919898322,0.9362
siglip_b,boot_pair,8,19,0.8038177531803751,0.9328181194259445,0.8685
siglip_b,boot_pair,8,20,0.8388515685942822,0.9512162176642605,0.9315
siglip_b,boot_pair,8,21,0.8074260442593275,0.920234891753708,0.8748
siglip_b,boot_pair,8,22,0.7790738876868815,0.9490521418496278,0.9291
siglip_b,boot_pair,8,23,0.7735470142652028,0.9644831420417825,0.9256
siglip_b,boot_pair,8,24,0.9087537382226931,0.9637611874306091,0.9399
siglip_b,boot_pair,8,25,0.8799766560319794,0.9684623241926792,0.9528
siglip_b,boot_pair,8,26,0.8676898636889411,0.932172576563909,0.8865
siglip_b,boot_pair,8,27,0.8631588079538473,0.9386744704216271,0.8855
siglip_b,boot_pair,8,28,0.8531983467961494,0.9352217238689836,0.877
siglip_b,boot_pair,8,29,0.8935452249870822,0.9283030297631398,0.8719
siglip_b,boot_pair,9,10,0.7812877305028861,0.9245388542164911,0.8758
siglip_b,boot_pair,9,11,0.7685389399745051,0.953728053690912,0.93
siglip_b,boot_pair,9,12,0.7867572459205922,0.9625885521517962,0.9469
siglip_b,boot_pair,9,13,0.7794040957221836,0.9511969949372191,0.9057
siglip_b,boot_pair,9,14,0.7445566246685947,0.9641725917293156,0.9543
siglip_b,boot_pair,9,15,0.766945035867195,0.9569890357012825,0.9469
siglip_b,boot_pair,9,16,0.7274495535036425,0.9583033304270352,0.9454
siglip_b,boot_pair,9,17,0.6295239690895461,0.9475691371645424,0.9346
siglip_b,boot_pair,9,18,0.7235116375095512,0.9479107222886578,0.9298
siglip_b,boot_pair,9,19,0.7848114922731265,0.9286817047751755,0.8773
siglip_b,boot_pair,9,20,0.7281826030255448,0.9518385714400074,0.9401
siglip_b,boot_pair,9,21,0.7028168811154378,0.9189620689222978,0.8844
siglip_b,boot_pair,9,22,0.6475299987243974,0.9437268320893146,0.9169
siglip_b,boot_pair,9,23,0.8833386174188678,0.969673455169999,0.94
siglip_b,boot_pair,9,24,0.7666644747720971,0.9582345019831294,0.9297
siglip_b,boot_pair,9,25,0.7539434604295144,0.9701980983508374,0.9584
siglip_b,boot_pair,9,26,0.7550591002095453,0.9260383788038044,0.8648
siglip_b,boot_pair,9,27,0.7652496222483401,0.9322314626326217,0.8851
siglip_b,boot_pair,9,28,0.8045230201766397,0.9325332513132122,0.8876
siglip_b,boot_pair,9,29,0.7787868855749263,0.9277416883842293,0.8803
siglip_b,boot_pair,10,11,0.824255578539897,0.938486043711542,0.8815
siglip_b,boot_pair,10,12,0.786112911326643,0.9263723495588142,0.8673
siglip_b,boot_pair,10,13,0.7749410829788883,0.9182441840481954,0.8771
siglip_b,boot_pair,10,14,0.8070992560132537,0.9335986581161391,0.8877
siglip_b,boot_pair,10,15,0.8279474750583345,0.9419104995270549,0.8879
siglip_b,boot_pair,10,16,0.8184676676200336,0.9301442709692126,0.8801
siglip_b,boot_pair,10,17,0.6653046219213028,0.9162504326879911,0.8682
siglip_b,boot_pair,10,18,0.7726609338233398,0.9244656852908932,0.8687
siglip_b,boot_pair,10,19,0.8585679115854362,0.9408687240300856,0.9172
siglip_b,boot_pair,10,20,0.7738363519891711,0.9290303187996396,0.8728
siglip_b,boot_pair,10,21,0.7550125823832565,0.9260346208922302,0.8482
siglip_b,boot_pair,10,22,0.7255907851812451,0.9263693964843238,0.8687
siglip_b,boot_pair,10,23,0.7876136697552547,0.9340117492210792,0.896
siglip_b,boot_pair,10,24,0.8402775421749676,0.9294984384565028,0.8644
siglip_b,boot_pair,10,25,0.7911398623004133,0.9348134813087371,0.8794
