level,K,ratio,aniso,n,seed,excessB_real,excessB_star,depth,z,time_s
hier2,6,0.1,iso,1000,3,-0.16980503868031097,-0.05906919814158621,-0.11073584053872476,-14.783577899678537,78.85551023483276
hier2,6,0.1,iso,1000,4,-0.17007773631239048,-0.05885036967652094,-0.11122736663586955,-13.164581304527633,77.94360089302063
hier2,6,0.1,aniso,100,0,-0.1635962881031737,-0.05948895347133791,-0.10410733463183579,-11.843244795667799,26.293514013290405
hier2,6,0.1,aniso,100,1,-0.17773719119286877,-0.05994010701439846,-0.1177970841784703,-13.856249492601947,26.074185609817505
hier2,6,0.1,aniso,100,2,-0.1810830232191034,-0.05932049408594642,-0.121762529133157,-13.699978023180092,26.073665142059326
hier2,6,0.1,aniso,100,3,-0.17587109133446516,-0.06009633134652671,-0.11577475998793844,-13.337104988936396,26.024857759475708
hier2,6,0.1,aniso,100,4,-0.16419721951450106,-0.05956466505793131,-0.10463255445656974,-12.677714440587112,26.383879899978638
hier2,6,0.1,aniso,1000,0,-0.16459044650393484,-0.05888126421759769,-0.10570918228633715,-12.579225148311581,81.44629669189453
hier2,6,0.1,aniso,1000,1,-0.1759699372820885,-0.0591897605176543,-0.11678017676443421,-13.791977850250156,80.57980298995972
hier2,6,0.1,aniso,1000,2,-0.1763764402521079,-0.05931267673139745,-0.11706376352071046,-14.37636555554158,80.59717750549316
hier2,6,0.1,aniso,1000,3,-0.1699348070920409,-0.058844631317033914,-0.11109017577500699,-14.8072447383247,74.15290784835815
hier2,6,0.1,aniso,1000,4,-0.16922241320292414,-0.05873173934207006,-0.11049067386085408,-14.010290559410999,78.92257523536682
hier2,6,0.3,iso,100,0,-0.1572463572947319,-0.05426679997475142,-0.10297955731998049,-14.034862354409986,18.23047137260437
hier2,6,0.3,iso,100,1,-0.17516850675967466,-0.056125444970388884,-0.11904306178928578,-12.352181294800323,18.00649881362915
hier2,6,0.3,iso,100,2,-0.1683875696970113,-0.05481703564047495,-0.11357053405653635,-14.043596655498447,18.177071571350098
hier2,6,0.3,iso,100,3,-0.16424703449467626,-0.055697778617774044,-0.10854925587690221,-11.928528690687179,18.352729320526123
