model,seed,s,K,excessB_real,excessB_star,excessB_star_sd,depth_excess,z_depth,delta,delta_sd,time_s
dinov2_g,3,0.0,30,4.9194497842824925e-05,0.00033893093058913194,0.006042543873638216,-0.000289736432746307,-0.023403925809462288,0.07909711923979759,0.010290876366057765,200.25676012039185
dinov2_g,3,0.25,30,-0.0011693718447536167,0.00022624007633692962,0.0060844605008258815,-0.0013956119210905462,-0.11606401161987674,0.07721454505859196,0.010037893898351963,189.57316279411316
dinov2_g,3,0.5,30,-0.011289372672389358,0.00012053271552330685,0.006179457999648329,-0.011409905387912665,-1.0126138996643312,0.07012323918048687,0.009083991817869728,193.88103222846985
dinov2_g,3,0.75,30,-0.01968740612679902,0.00013520280855086053,0.0064162654922973305,-0.01982260893534988,-2.2310284711476034,0.06964662356840477,0.00467930836415893,198.29269433021545
dinov2_g,3,1.0,30,-0.02192972765999468,6.9318466952982e-05,0.006542880721856606,-0.021999046126947662,-2.4676573503236687,0.07137645416684199,0.0038187259880295824,182.32022619247437
dinov2_g,4,0.0,30,-0.000582603335374382,0.000845914335924712,0.007671771551393594,-0.001428517671299094,-0.11077412320170764,0.07914651832507776,0.009747376163335899,171.6729440689087
dinov2_g,4,0.25,30,-0.0014672593626145342,0.0007630079038094928,0.00746472505941202,-0.002230267266424027,-0.18332660660668504,0.07673127078430922,0.009275916441024505,194.40756392478943
dinov2_g,4,0.5,30,-0.008780060504555126,0.0005999251408312422,0.007420234135270876,-0.009379985645386368,-0.9529764072226646,0.07218908257980017,0.006032948990695141,201.77694606781006
dinov2_g,4,0.75,30,-0.015499746616286406,0.00016341469596207193,0.0073855164880240265,-0.01566316131224848,-1.4918758824341252,0.07388405349837587,0.00561825946321696,178.5582709312439
dinov2_g,4,1.0,30,-0.016720876802324813,-0.00013556974541785867,0.007426431754516238,-0.016585307056906955,-1.5025413869367592,0.0764874259107862,0.006237706656752981,182.36477613449097
