model,kind,a,b,ari_cut,coph_corr,triplet_agree
clip_b,boot_pair,8,26,0.8679047478692342,0.9478006354562447,0.9499
clip_b,boot_pair,8,27,0.8744497397730966,0.9564801911637297,0.9352
clip_b,boot_pair,8,28,0.8705991675470296,0.9569631454836495,0.9552
clip_b,boot_pair,8,29,0.9142592528694564,0.9421753970177794,0.9337
clip_b,boot_pair,9,10,0.843106538553767,0.9279641460665626,0.8978
clip_b,boot_pair,9,11,0.7834979282355603,0.9216164192917845,0.9067
clip_b,boot_pair,9,12,0.8743447163906346,0.9253518983491309,0.8982
clip_b,boot_pair,9,13,0.8202616439560447,0.9321130025491252,0.9088
clip_b,boot_pair,9,14,0.8554410223755297,0.9385659786138483,0.9155
clip_b,boot_pair,9,15,0.8582945745542451,0.9492769407471799,0.9105
clip_b,boot_pair,9,16,0.825896049590145,0.9218976282649798,0.8963
clip_b,boot_pair,9,17,0.788977606224315,0.9228037803483533,0.8948
clip_b,boot_pair,9,18,0.7839557468189934,0.9173763149719537,0.9004
clip_b,boot_pair,9,19,0.8195311353900728,0.9522644296134415,0.9208
clip_b,boot_pair,9,20,0.8271591051071059,0.9139607108741711,0.8925
clip_b,boot_pair,9,21,0.8512823622062559,0.9527052087404856,0.9408
clip_b,boot_pair,9,22,0.8566905096064508,0.9197583205790327,0.8939
clip_b,boot_pair,9,23,0.8204045608492303,0.9290576580618318,0.9105
clip_b,boot_pair,9,24,0.8906757789877029,0.932213773116375,0.9021
clip_b,boot_pair,9,25,0.8571333687993852,0.9381798232188595,0.9302
clip_b,boot_pair,9,26,0.8246639559454526,0.948843893394671,0.9209
clip_b,boot_pair,9,27,0.8079115572441399,0.923421895800802,0.8811
clip_b,boot_pair,9,28,0.8182282255312537,0.9233518471631994,0.9022
clip_b,boot_pair,9,29,0.8739982750523478,0.9587478117860968,0.9392
clip_b,boot_pair,10,11,0.8446755318404211,0.9262316765214208,0.9017
clip_b,boot_pair,10,12,0.7914872756885566,0.9220856769244196,0.9096
