model,transform,star,dec_seed,excessB_real,excessB_star,star_sd,depth,z,r_star,p_star,time_s
dinov2_l,deradial,aniso,-1,-0.029238736838072543,2.7881411384479694e-05,0.0053979350905608405,-0.029266618249457022,-2.5947643329753705,0,0.09090909090909091,290.6165680885315
dinov2_l,deradial,aniso_haarhubs,-1,-0.029238736838072543,-0.0011113493254124528,0.007372478703448139,-0.02812738751266009,-2.2781827572399926,0,0.09090909090909091,328.7839915752411
dinov2_l,deradial,aniso_decoupled,0,-0.0016548345155761313,0.0006921894805425211,0.006095048675988468,-0.002347023996118652,-0.2079621498116114,4,0.45454545454545453,365.47773814201355
dinov2_l,deradial,aniso_decoupled,1,-0.0005988150400389469,6.828286527834765e-05,0.005191140376484906,-0.0006670979053172946,-0.06201344263188912,5,0.5454545454545454,347.17489433288574
dinov2_l,deradial,aniso_decoupled,2,-0.0007847200171926666,-6.465739673960219e-05,0.005080033959362925,-0.0007200626204530644,-0.07128038772629286,6,0.6363636363636364,333.0825710296631
dinov2_l,deradial,aniso_decoupled,3,-0.0003534410424654022,-0.0006474063046513253,0.005328212122759591,0.00029396526218592313,0.027716032195174208,5,0.5454545454545454,319.2935049533844
dinov2_l,deradial,aniso_decoupled,4,0.000895191426567854,4.949803190940072e-06,0.005252866251008718,0.000890241623376914,0.10063571967681065,7,0.7272727272727273,311.8205599784851
dinov2_l,deradial,aniso_decoupled,5,-0.0025188400791588406,-0.0011219093164925684,0.00598765715202272,-0.0013969307626662722,-0.12673873449686165,3,0.36363636363636365,289.2834892272949
dinov2_l,deradial,aniso_decoupled,6,0.00037033305081349277,0.000754959661902245,0.006171036289144984,-0.0003846266110887522,-0.03139798242056144,6,0.6363636363636364,323.24311542510986
dinov2_l,deradial,aniso_decoupled,7,0.00046300072028383765,-0.00044171855194256036,0.006128769363488745,0.000904719272226398,0.08108788352762833,6,0.6363636363636364,428.49406361579895
dinov2_l,deradial,aniso_decoupled,8,-0.001662647649747745,-0.001189334255545553,0.006791432446852987,-0.0004733133942021919,-0.04119089809558454,5,0.5454545454545454,377.2259421348572
dinov2_l,deradial,aniso_decoupled,9,0.0014662633561566135,-0.000818708816161301,0.00542784231125069,0.0022849721723179144,0.222375510957198,8,0.8181818181818182,328.6482536792755
